experiment_name,phase,status,tier,input_resolution,num_layers,conv_filters,final_feature_map_shape,final_avg_pool,final_pool_area,final_pool_work,weight_bits,activation_bits,pruning_target,actual_global_sparsity,actual_sparsity_per_layer,nonzero_parameter_count,reuse_factor,software_accuracy,software_auc,software_pr_auc,software_precision,software_recall,software_f1,false_positive_rate,false_negative_rate,confusion_matrix,keras_hls4ml_prediction_agreement,changed_predictions,mean_output_difference,max_output_difference,hls4ml_conversion_status,hls4ml_csim_status,synthesis_status,LUT,FF,BRAM,DSP,latency,clock_period,failure_stage,failure_reason,run_root,hls_sweep_root,config_path
res512_layers7_W8A8_P0_RFbase,4,not_run,green,512,7,"[8, 16, 24, 24, 32, 32, 32]",2x2x32,"[2, 2]",4,128,8,8,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_qat/res512_layers7_W8A8_P0_RFbase_35d7ff63d00f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_qat/res512_layers7_W8A8_P0_RFbase_35d7ff63d00f/hls_sweeps/RFbase_hls_5b158f810f55,configs/hls4ml_expand_sweep/res512_layers7_W8A8_P0_RFbase.yaml
res512_layers7_W8A8_P25_RFbase,4.5,success,green,512,7,"[8, 16, 24, 24, 32, 32, 32]",2x2x32,"[2, 2]",4,128,8,8,25,0.24977380683103367,"{""conv0"": 0.25, ""conv1"": 0.25, ""conv2"": 0.25, ""conv3"": 0.25, ""conv4"": 0.25, ""conv5"": 0.25, ""conv6"": 0.25, ""output_dense"": 0.0}",26534,1,0.9621848739495799,0.9904667749452722,0.9891408747648955,0.9508196721311475,0.9747899159663865,0.9626556016597511,0.05042016806722689,0.025210084033613446,"[[113, 6], [3, 116]]",1.0,0,0.1102549210190773,0.3193359375,success,success,success,956908,213012,246,1228,799176,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P25_RFbase_14886c66e0e6,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P25_RFbase_14886c66e0e6/hls_sweeps/RFbase_hls_99d9b9fea9f5,configs/hls4ml_expand_sweep/res512_layers7_W8A8_P25_RFbase.yaml
res512_layers7_W8A8_P50_RF1,5,not_run,green,512,7,"[8, 16, 24, 24, 32, 32, 32]",2x2x32,"[2, 2]",4,128,8,8,50,0.49954761366206746,"{""conv0"": 0.5, ""conv1"": 0.5, ""conv2"": 0.5, ""conv3"": 0.5, ""conv4"": 0.5, ""conv5"": 0.5, ""conv6"": 0.5, ""output_dense"": 0.0}",17700,1,0.9747899159663865,0.9941388320033896,0.9935942387689087,0.9669421487603306,0.9831932773109243,0.975,0.03361344537815126,0.01680672268907563,"[[115, 4], [2, 117]]",,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_0491d12b47af,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_0491d12b47af/hls_sweeps/RF1_hls_ae5446979e9c,configs/hls4ml_expand_sweep/res512_layers7_W8A8_P50_RF1.yaml
res512_layers7_W8A8_P50_RF16,5,not_run,green,512,7,"[8, 16, 24, 24, 32, 32, 32]",2x2x32,"[2, 2]",4,128,8,8,50,0.49954761366206746,"{""conv0"": 0.5, ""conv1"": 0.5, ""conv2"": 0.5, ""conv3"": 0.5, ""conv4"": 0.5, ""conv5"": 0.5, ""conv6"": 0.5, ""output_dense"": 0.0}",17700,16,0.9747899159663865,0.9941388320033896,0.9935942387689087,0.9669421487603306,0.9831932773109243,0.975,0.03361344537815126,0.01680672268907563,"[[115, 4], [2, 117]]",,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_0491d12b47af,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_0491d12b47af/hls_sweeps/RF16_hls_608a50e797a8,configs/hls4ml_expand_sweep/res512_layers7_W8A8_P50_RF16.yaml
res512_layers7_W8A8_P50_RF2,5,not_run,green,512,7,"[8, 16, 24, 24, 32, 32, 32]",2x2x32,"[2, 2]",4,128,8,8,50,0.49954761366206746,"{""conv0"": 0.5, ""conv1"": 0.5, ""conv2"": 0.5, ""conv3"": 0.5, ""conv4"": 0.5, ""conv5"": 0.5, ""conv6"": 0.5, ""output_dense"": 0.0}",17700,2,0.9747899159663865,0.9941388320033896,0.9935942387689087,0.9669421487603306,0.9831932773109243,0.975,0.03361344537815126,0.01680672268907563,"[[115, 4], [2, 117]]",,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_0491d12b47af,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_0491d12b47af/hls_sweeps/RF2_hls_43a1189a4f4b,configs/hls4ml_expand_sweep/res512_layers7_W8A8_P50_RF2.yaml
res512_layers7_W8A8_P50_RF32,5,not_run,green,512,7,"[8, 16, 24, 24, 32, 32, 32]",2x2x32,"[2, 2]",4,128,8,8,50,0.49954761366206746,"{""conv0"": 0.5, ""conv1"": 0.5, ""conv2"": 0.5, ""conv3"": 0.5, ""conv4"": 0.5, ""conv5"": 0.5, ""conv6"": 0.5, ""output_dense"": 0.0}",17700,32,0.9747899159663865,0.9941388320033896,0.9935942387689087,0.9669421487603306,0.9831932773109243,0.975,0.03361344537815126,0.01680672268907563,"[[115, 4], [2, 117]]",,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_0491d12b47af,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_0491d12b47af/hls_sweeps/RF32_hls_42b09de6c3af,configs/hls4ml_expand_sweep/res512_layers7_W8A8_P50_RF32.yaml
res512_layers7_W8A8_P50_RF4,5,not_run,green,512,7,"[8, 16, 24, 24, 32, 32, 32]",2x2x32,"[2, 2]",4,128,8,8,50,0.49954761366206746,"{""conv0"": 0.5, ""conv1"": 0.5, ""conv2"": 0.5, ""conv3"": 0.5, ""conv4"": 0.5, ""conv5"": 0.5, ""conv6"": 0.5, ""output_dense"": 0.0}",17700,4,0.9747899159663865,0.9941388320033896,0.9935942387689087,0.9669421487603306,0.9831932773109243,0.975,0.03361344537815126,0.01680672268907563,"[[115, 4], [2, 117]]",,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_0491d12b47af,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_0491d12b47af/hls_sweeps/RF4_hls_5ff0d8754523,configs/hls4ml_expand_sweep/res512_layers7_W8A8_P50_RF4.yaml
res512_layers7_W8A8_P50_RF8,5,not_run,green,512,7,"[8, 16, 24, 24, 32, 32, 32]",2x2x32,"[2, 2]",4,128,8,8,50,0.49954761366206746,"{""conv0"": 0.5, ""conv1"": 0.5, ""conv2"": 0.5, ""conv3"": 0.5, ""conv4"": 0.5, ""conv5"": 0.5, ""conv6"": 0.5, ""output_dense"": 0.0}",17700,8,0.9747899159663865,0.9941388320033896,0.9935942387689087,0.9669421487603306,0.9831932773109243,0.975,0.03361344537815126,0.01680672268907563,"[[115, 4], [2, 117]]",,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_0491d12b47af,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_0491d12b47af/hls_sweeps/RF8_hls_9d79cd2e830f,configs/hls4ml_expand_sweep/res512_layers7_W8A8_P50_RF8.yaml
res512_layers7_W8A8_P50_RFbase,4.5,success,green,512,7,"[8, 16, 24, 24, 32, 32, 32]",2x2x32,"[2, 2]",4,128,8,8,50,0.49954761366206746,"{""conv0"": 0.5, ""conv1"": 0.5, ""conv2"": 0.5, ""conv3"": 0.5, ""conv4"": 0.5, ""conv5"": 0.5, ""conv6"": 0.5, ""output_dense"": 0.0}",17700,1,0.9747899159663865,0.9941388320033896,0.9935942387689087,0.9669421487603306,0.9831932773109243,0.975,0.03361344537815126,0.01680672268907563,"[[115, 4], [2, 117]]",1.0,0,0.1093597412109375,0.346923828125,success,success,success,713965,185206,246,903,799176,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_0491d12b47af,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P50_RFbase_0491d12b47af/hls_sweeps/RFbase_hls_967de0a82345,configs/hls4ml_expand_sweep/res512_layers7_W8A8_P50_RFbase.yaml
res512_layers7_W8A8_P75_RFbase,4.5,success,green,512,7,"[8, 16, 24, 24, 32, 32, 32]",2x2x32,"[2, 2]",4,128,8,8,75,0.7493214204931011,"{""conv0"": 0.75, ""conv1"": 0.75, ""conv2"": 0.75, ""conv3"": 0.75, ""conv4"": 0.75, ""conv5"": 0.75, ""conv6"": 0.75, ""output_dense"": 0.0}",8866,1,0.9243697478991597,0.9775439587599746,0.9756130437579442,0.9391304347826087,0.907563025210084,0.9230769230769231,0.058823529411764705,0.09243697478991597,"[[112, 7], [11, 108]]",1.0,0,0.0419667549431324,0.107177734375,success,success,success,459922,124477,246,34,799176,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P75_RFbase_f3ab54fb19a2,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_pruned_qat/res512_layers7_W8A8_P75_RFbase_f3ab54fb19a2/hls_sweeps/RFbase_hls_b1cb72b51f89,configs/hls4ml_expand_sweep/res512_layers7_W8A8_P75_RFbase.yaml
res512_layers7_WfloatAfloat_P0_RFbase,2,not_run,green,512,7,"[8, 16, 24, 24, 32, 32, 32]",2x2x32,"[2, 2]",4,128,float,float,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_float/res512_layers7_WfloatAfloat_P0_RFbase_dda621f8124a,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img512/notebook_float/res512_layers7_WfloatAfloat_P0_RFbase_dda621f8124a/hls_sweeps/RFbase_hls_e2985c479638,configs/hls4ml_expand_sweep/res512_layers7_WfloatAfloat_P0_RFbase.yaml
res1024_layers5_W4A4_P0_RFbase,4,not_run,green,1024,5,"[8, 16, 24, 24, 32]",16x16x32,"[16, 16]",256,8192,4,4,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W4A4_P0_RFbase_bd75b81bae04,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W4A4_P0_RFbase_bd75b81bae04/hls_sweeps/RFbase_hls_db674f19c733,configs/hls4ml_expand_sweep/res1024_layers5_W4A4_P0_RFbase.yaml
res1024_layers5_W6A6_P0_RFbase,4,not_run,green,1024,5,"[8, 16, 24, 24, 32]",16x16x32,"[16, 16]",256,8192,6,6,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W6A6_P0_RFbase_94045a111cd0,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W6A6_P0_RFbase_94045a111cd0/hls_sweeps/RFbase_hls_c4a6610089df,configs/hls4ml_expand_sweep/res1024_layers5_W6A6_P0_RFbase.yaml
res1024_layers5_W6A6_P25_RFbase,4.5,not_run,green,1024,5,"[8, 16, 24, 24, 32]",16x16x32,"[16, 16]",256,8192,6,6,25,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P25_RFbase_69c8bd645e68,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P25_RFbase_69c8bd645e68/hls_sweeps/RFbase_hls_006c77c9880f,configs/hls4ml_expand_sweep/res1024_layers5_W6A6_P25_RFbase.yaml
res1024_layers5_W6A6_P50_RF1,5,success,green,1024,5,"[8, 16, 24, 24, 32]",16x16x32,"[16, 16]",256,8192,6,6,50,0.49905526688710444,"{""conv0"": 0.5, ""conv1"": 0.5, ""conv2"": 0.5, ""conv3"": 0.5, ""conv4"": 0.5, ""output_dense"": 0.0}",8484,1,0.8991596638655462,0.9497916813784337,0.9601260656352668,0.9439252336448598,0.8487394957983193,0.8938053097345132,0.05042016806722689,0.15126050420168066,"[[113, 6], [18, 101]]",0.9791666666666666,1,0.14432652294635773,0.484619140625,success,success,success,450069,151499,165,8,3171144,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P50_RFbase_99018e551242,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P50_RFbase_99018e551242/hls_sweeps/RF1_hls_6b0fffa8cc1f,configs/hls4ml_expand_sweep/res1024_layers5_W6A6_P50_RF1.yaml
res1024_layers5_W6A6_P50_RF16,5,success,green,1024,5,"[8, 16, 24, 24, 32]",16x16x32,"[16, 16]",256,8192,6,6,50,0.49905526688710444,"{""conv0"": 0.5, ""conv1"": 0.5, ""conv2"": 0.5, ""conv3"": 0.5, ""conv4"": 0.5, ""output_dense"": 0.0}",8484,16,0.8991596638655462,0.9497916813784337,0.9601260656352668,0.9439252336448598,0.8487394957983193,0.8938053097345132,0.05042016806722689,0.15126050420168066,"[[113, 6], [18, 101]]",0.9791666666666666,1,0.14432652294635773,0.484619140625,success,success,success,449172,148196,165,7,5284708,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P50_RFbase_99018e551242,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P50_RFbase_99018e551242/hls_sweeps/RF16_hls_0cf9d9c462c9,configs/hls4ml_expand_sweep/res1024_layers5_W6A6_P50_RF16.yaml
res1024_layers5_W6A6_P50_RF2,5,success,green,1024,5,"[8, 16, 24, 24, 32]",16x16x32,"[16, 16]",256,8192,6,6,50,0.49905526688710444,"{""conv0"": 0.5, ""conv1"": 0.5, ""conv2"": 0.5, ""conv3"": 0.5, ""conv4"": 0.5, ""output_dense"": 0.0}",8484,2,0.8991596638655462,0.9497916813784337,0.9601260656352668,0.9439252336448598,0.8487394957983193,0.8938053097345132,0.05042016806722689,0.15126050420168066,"[[113, 6], [18, 101]]",0.9791666666666666,1,0.14432652294635773,0.484619140625,success,success,success,449404,147802,165,8,3171144,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P50_RFbase_99018e551242,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P50_RFbase_99018e551242/hls_sweeps/RF2_hls_27c8b1b6ddfe,configs/hls4ml_expand_sweep/res1024_layers5_W6A6_P50_RF2.yaml
res1024_layers5_W6A6_P50_RF32,5,success,green,1024,5,"[8, 16, 24, 24, 32]",16x16x32,"[16, 16]",256,8192,6,6,50,0.49905526688710444,"{""conv0"": 0.5, ""conv1"": 0.5, ""conv2"": 0.5, ""conv3"": 0.5, ""conv4"": 0.5, ""output_dense"": 0.0}",8484,32,0.8991596638655462,0.9497916813784337,0.9601260656352668,0.9439252336448598,0.8487394957983193,0.8938053097345132,0.05042016806722689,0.15126050420168066,"[[113, 6], [18, 101]]",0.9791666666666666,1,0.14432652294635773,0.484619140625,success,success,success,449233,148093,165,4,5284708,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P50_RFbase_99018e551242,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P50_RFbase_99018e551242/hls_sweeps/RF32_hls_63002a27443b,configs/hls4ml_expand_sweep/res1024_layers5_W6A6_P50_RF32.yaml
res1024_layers5_W6A6_P50_RF4,5,success,green,1024,5,"[8, 16, 24, 24, 32]",16x16x32,"[16, 16]",256,8192,6,6,50,0.49905526688710444,"{""conv0"": 0.5, ""conv1"": 0.5, ""conv2"": 0.5, ""conv3"": 0.5, ""conv4"": 0.5, ""output_dense"": 0.0}",8484,4,0.8991596638655462,0.9497916813784337,0.9601260656352668,0.9439252336448598,0.8487394957983193,0.8938053097345132,0.05042016806722689,0.15126050420168066,"[[113, 6], [18, 101]]",0.9791666666666666,1,0.14432652294635773,0.484619140625,success,success,success,449367,147893,165,8,4227926,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P50_RFbase_99018e551242,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P50_RFbase_99018e551242/hls_sweeps/RF4_hls_2e8c19b799a7,configs/hls4ml_expand_sweep/res1024_layers5_W6A6_P50_RF4.yaml
res1024_layers5_W6A6_P50_RF8,5,success,green,1024,5,"[8, 16, 24, 24, 32]",16x16x32,"[16, 16]",256,8192,6,6,50,0.49905526688710444,"{""conv0"": 0.5, ""conv1"": 0.5, ""conv2"": 0.5, ""conv3"": 0.5, ""conv4"": 0.5, ""output_dense"": 0.0}",8484,8,0.8991596638655462,0.9497916813784337,0.9601260656352668,0.9439252336448598,0.8487394957983193,0.8938053097345132,0.05042016806722689,0.15126050420168066,"[[113, 6], [18, 101]]",0.9791666666666666,1,0.14432652294635773,0.484619140625,success,success,success,449137,148179,165,8,5284708,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P50_RFbase_99018e551242,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P50_RFbase_99018e551242/hls_sweeps/RF8_hls_16e6809ef61d,configs/hls4ml_expand_sweep/res1024_layers5_W6A6_P50_RF8.yaml
res1024_layers5_W6A6_P50_RFbase,4.5,not_run,green,1024,5,"[8, 16, 24, 24, 32]",16x16x32,"[16, 16]",256,8192,6,6,50,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P50_RFbase_f5971c86f658,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P50_RFbase_f5971c86f658/hls_sweeps/RFbase_hls_80da941e18aa,configs/hls4ml_expand_sweep/res1024_layers5_W6A6_P50_RFbase.yaml
res1024_layers5_W6A6_P75_RFbase,4.5,not_run,green,1024,5,"[8, 16, 24, 24, 32]",16x16x32,"[16, 16]",256,8192,6,6,75,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P75_RFbase_d464d775cc7f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W6A6_P75_RFbase_d464d775cc7f/hls_sweeps/RFbase_hls_d4d24f77ed4f,configs/hls4ml_expand_sweep/res1024_layers5_W6A6_P75_RFbase.yaml
res1024_layers5_W8A8_P0_RFbase,4,not_run,green,1024,5,"[8, 16, 24, 24, 32]",16x16x32,"[16, 16]",256,8192,8,8,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W8A8_P0_RFbase_ff24a9360a4d,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers5_W8A8_P0_RFbase_ff24a9360a4d/hls_sweeps/RFbase_hls_b032c9903c5b,configs/hls4ml_expand_sweep/res1024_layers5_W8A8_P0_RFbase.yaml
res1024_layers5_W8A8_P25_RFbase,4.5,success,green,1024,5,"[8, 16, 24, 24, 32]",16x16x32,"[16, 16]",256,8192,8,8,25,0.24952763344355222,"{""conv0"": 0.25, ""conv1"": 0.25, ""conv2"": 0.25, ""conv3"": 0.25, ""conv4"": 0.25, ""output_dense"": 0.0}",12710,1,0.9117647058823529,0.9792387543252595,0.982307468129802,0.9083333333333333,0.9159663865546218,0.9121338912133892,0.09243697478991597,0.08403361344537816,"[[108, 11], [10, 109]]",0.9375,3,0.0965370312333107,0.201568603515625,success,success,success,722738,221403,193,533,4227927,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W8A8_P25_RFbase_2fb96a2dba51,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W8A8_P25_RFbase_2fb96a2dba51/hls_sweeps/RFbase_hls_25687a6cf508,configs/hls4ml_expand_sweep/res1024_layers5_W8A8_P25_RFbase.yaml
res1024_layers5_W8A8_P50_RFbase,4.5,success,green,1024,5,"[8, 16, 24, 24, 32]",16x16x32,"[16, 16]",256,8192,8,8,50,0.49905526688710444,"{""conv0"": 0.5, ""conv1"": 0.5, ""conv2"": 0.5, ""conv3"": 0.5, ""conv4"": 0.5, ""output_dense"": 0.0}",8484,1,0.9411764705882353,0.9827695784196031,0.9846476250676754,0.9646017699115044,0.9159663865546218,0.9396551724137931,0.03361344537815126,0.08403361344537816,"[[115, 4], [10, 109]]",1.0,0,0.09018683433532715,0.20283126831054688,success,success,success,613557,202726,193,54,3171144,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W8A8_P50_RFbase_2fc0b4d60602,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W8A8_P50_RFbase_2fc0b4d60602/hls_sweeps/RFbase_hls_d6323e87bd18,configs/hls4ml_expand_sweep/res1024_layers5_W8A8_P50_RFbase.yaml
res1024_layers5_W8A8_P75_RFbase,4.5,success,green,1024,5,"[8, 16, 24, 24, 32]",16x16x32,"[16, 16]",256,8192,8,8,75,0.7485829003306566,"{""conv0"": 0.75, ""conv1"": 0.75, ""conv2"": 0.75, ""conv3"": 0.75, ""conv4"": 0.75, ""output_dense"": 0.0}",4258,1,0.8277310924369747,0.9370807146387968,0.9395376789216816,0.7785714285714286,0.9159663865546218,0.8416988416988417,0.2605042016806723,0.08403361344537816,"[[88, 31], [10, 109]]",0.9791666666666666,1,0.027907928451895714,0.063629150390625,success,success,success,451023,175361,193,34,3171144,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W8A8_P75_RFbase_6e265fe2db69,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers5_W8A8_P75_RFbase_6e265fe2db69/hls_sweeps/RFbase_hls_236ca59050c9,configs/hls4ml_expand_sweep/res1024_layers5_W8A8_P75_RFbase.yaml
res1024_layers5_WfloatAfloat_P0_RFbase,2,not_run,green,1024,5,"[8, 16, 24, 24, 32]",16x16x32,"[16, 16]",256,8192,float,float,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_float/res1024_layers5_WfloatAfloat_P0_RFbase_447e9c53517c,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_float/res1024_layers5_WfloatAfloat_P0_RFbase_447e9c53517c/hls_sweeps/RFbase_hls_04856f392f89,configs/hls4ml_expand_sweep/res1024_layers5_WfloatAfloat_P0_RFbase.yaml
