epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
64,0.302656,0.406756,0.406756,0.077566,0.750259,0.139407,0.787234,0.782609,1.000000,0.565217,0.985507,0.985139,0.722222,0.631646,0.225011,0.073356,0.568959,0.101418,0.936170,0.938776,0.448941,0.448941,0.078971,0.834996,0.152397,0.765957,0.760870,1.000000,0.521739,0.974638,0.975676,0.685714,0.598134,0.184730,0.074841,0.544413,0.188100,0.936170,0.933333
65,0.277915,0.245930,0.245930,0.191186,0.303053,0.067347,0.914894,0.913949,0.952381,0.869565,0.990942,0.991117,0.909091,0.832435,0.131468,0.165940,0.776943,0.444602,0.957447,0.956522,0.277123,0.277123,0.197539,0.360168,0.079543,0.914894,0.913043,1.000000,0.826087,0.978261,0.980138,0.904762,0.841472,0.165263,0.171678,0.752648,0.444602,0.936170,0.933333
66,0.310094,0.239477,0.239477,0.193299,0.287662,0.065008,0.914894,0.913949,0.952381,0.869565,0.990942,0.991117,0.909091,0.832435,0.118370,0.166985,0.786836,0.458527,0.957447,0.956522,0.270862,0.270862,0.199983,0.344822,0.077382,0.893617,0.892210,0.950000,0.826087,0.978261,0.980138,0.883721,0.793088,0.160169,0.172967,0.762399,0.458527,0.936170,0.933333
67,0.229174,0.233950,0.233950,0.176605,0.293789,0.064212,0.914894,0.913949,0.952381,0.869565,0.992754,0.992655,0.909091,0.832435,0.122654,0.153499,0.784738,0.261311,0.957447,0.958333,0.266773,0.266773,0.183143,0.354039,0.076932,0.914894,0.913043,1.000000,0.826087,0.978261,0.980138,0.904762,0.841472,0.156425,0.159440,0.759914,0.445328,0.936170,0.933333
68,0.225032,0.241840,0.241840,0.132050,0.356403,0.071035,0.872340,0.869565,1.000000,0.739130,0.992754,0.992655,0.850000,0.768963,0.130854,0.117817,0.752802,0.205686,0.957447,0.958333,0.278078,0.278078,0.137012,0.425278,0.083889,0.851064,0.847826,1.000000,0.695652,0.978261,0.980138,0.820513,0.733873,0.139784,0.122621,0.727812,0.373409,0.936170,0.933333
69,0.238895,0.210322,0.210322,0.257376,0.161221,0.053923,0.936170,0.936594,0.916667,0.956522,0.992754,0.992655,0.936170,0.873188,0.142224,0.208806,0.869611,0.401156,0.957447,0.958333,0.240022,0.240022,0.270351,0.208375,0.066900,0.914894,0.914855,0.913043,0.913043,0.978261,0.980138,0.913043,0.829710,0.121970,0.219148,0.845483,0.597933,0.936170,0.933333
70,0.234183,0.214565,0.214565,0.143191,0.289041,0.060124,0.936170,0.934783,1.000000,0.869565,0.992754,0.992655,0.930233,0.879174,0.125597,0.125320,0.792116,0.237655,0.957447,0.958333,0.250155,0.250155,0.149409,0.355282,0.073478,0.914894,0.913043,1.000000,0.826087,0.978261,0.980138,0.904762,0.841472,0.128697,0.131277,0.767059,0.424232,0.936170,0.933333
71,0.240258,0.312188,0.312188,0.065396,0.569709,0.105386,0.829787,0.826087,1.000000,0.652174,0.990942,0.991117,0.789474,0.699379,0.167797,0.061263,0.661407,0.219823,0.957447,0.956522,0.358409,0.358409,0.067452,0.662016,0.117974,0.829787,0.826087,1.000000,0.652174,0.978261,0.980138,0.789474,0.699379,0.168030,0.063436,0.635693,0.219823,0.936170,0.933333
72,0.267335,0.237365,0.237365,0.106953,0.373448,0.072406,0.872340,0.869565,1.000000,0.739130,0.990942,0.991117,0.850000,0.768963,0.117160,0.096152,0.749255,0.346716,0.957447,0.956522,0.277673,0.277673,0.110904,0.451693,0.085861,0.851064,0.847826,1.000000,0.695652,0.978261,0.980138,0.820513,0.733873,0.155609,0.100172,0.723534,0.346716,0.936170,0.933333
73,0.259343,0.290079,0.290079,0.072126,0.517509,0.096518,0.829787,0.826087,1.000000,0.652174,0.990942,0.991117,0.789474,0.699379,0.155980,0.066947,0.684766,0.246304,0.957447,0.956522,0.336064,0.336064,0.074309,0.609200,0.109501,0.829787,0.826087,1.000000,0.652174,0.978261,0.980138,0.789474,0.699379,0.156114,0.069278,0.658638,0.246304,0.936170,0.933333
74,0.243976,0.195408,0.195408,0.193214,0.197698,0.050931,0.957447,0.957428,0.956522,0.956522,0.992754,0.992655,0.956522,0.914855,0.117709,0.160996,0.847776,0.315773,0.957447,0.958333,0.229599,0.229599,0.202392,0.257989,0.065094,0.936170,0.935688,0.954545,0.913043,0.978261,0.980138,0.933333,0.872960,0.136850,0.169082,0.821061,0.543309,0.936170,0.933333
75,0.195100,0.262918,0.262918,0.077252,0.456655,0.085706,0.851064,0.847826,1.000000,0.695652,0.990942,0.991117,0.820513,0.733873,0.140700,0.070958,0.713678,0.276437,0.957447,0.956522,0.308853,0.308853,0.079970,0.547688,0.099239,0.851064,0.847826,1.000000,0.695652,0.978261,0.980138,0.820513,0.733873,0.133344,0.073813,0.687335,0.276437,0.936170,0.933333
76,0.203307,0.185445,0.185445,0.217371,0.152131,0.047655,0.936170,0.936594,0.916667,0.956522,0.992754,0.992655,0.936170,0.873188,0.093971,0.175607,0.878602,0.374162,0.957447,0.958333,0.219007,0.219007,0.229263,0.208305,0.062100,0.936170,0.935688,0.954545,0.913043,0.978261,0.980138,0.933333,0.872960,0.095399,0.185724,0.851292,0.596125,0.936170,0.933333
77,0.335463,0.471610,0.471610,0.027923,0.934588,0.161698,0.765957,0.760870,1.000000,0.521739,0.987319,0.986872,0.685714,0.598134,0.207167,0.027074,0.548408,0.102625,0.957447,0.956522,0.533977,0.533977,0.028448,1.061486,0.175658,0.744681,0.739130,1.000000,0.478261,0.974638,0.975676,0.647059,0.564660,0.220902,0.027656,0.519733,0.102625,0.936170,0.933333
78,0.353235,0.264212,0.264212,0.454463,0.065690,0.077655,0.914894,0.916667,0.851852,1.000000,0.992754,0.992655,0.920000,0.842542,0.163599,0.321329,0.941656,0.606689,0.957447,0.958333,0.292018,0.292018,0.477191,0.098794,0.090202,0.893617,0.895833,0.821429,1.000000,0.978261,0.980138,0.901961,0.806410,0.139531,0.334577,0.919220,0.805412,0.936170,0.933333
79,0.272380,0.221991,0.221991,0.338292,0.100632,0.060183,0.936170,0.936594,0.916667,0.956522,0.992754,0.992655,0.936170,0.873188,0.128448,0.254449,0.914700,0.487553,0.957447,0.958333,0.251959,0.251959,0.355148,0.144283,0.073580,0.893617,0.894022,0.875000,0.913043,0.978261,0.980138,0.893617,0.788043,0.129453,0.266100,0.889028,0.734158,0.936170,0.933333
80,0.232832,0.196263,0.196263,0.197270,0.195213,0.051706,0.936170,0.936594,0.916667,0.956522,0.990942,0.991117,0.936170,0.873188,0.094095,0.162372,0.850475,0.565299,0.957447,0.956522,0.232076,0.232076,0.205861,0.259431,0.066384,0.936170,0.935688,0.954545,0.913043,0.978261,0.980138,0.933333,0.872960,0.123488,0.169945,0.821847,0.565299,0.936170,0.933333
81,0.226851,0.199214,0.199214,0.152468,0.247992,0.055031,0.936170,0.935688,0.954545,0.913043,0.990942,0.991117,0.933333,0.872960,0.092124,0.129552,0.819471,0.486676,0.957447,0.956522,0.238760,0.238760,0.158794,0.322202,0.070191,0.893617,0.892210,0.950000,0.826087,0.978261,0.980138,0.883721,0.793088,0.121952,0.135589,0.790246,0.486676,0.936170,0.933333
82,0.188403,0.200444,0.200444,0.130983,0.272925,0.057108,0.914894,0.913949,0.952381,0.869565,0.990942,0.991117,0.909091,0.832435,0.120582,0.112828,0.806554,0.449929,0.957447,0.956522,0.242396,0.242396,0.136583,0.352811,0.072571,0.893617,0.892210,0.950000,0.826087,0.978261,0.980138,0.883721,0.793088,0.108606,0.118292,0.777260,0.449929,0.936170,0.933333
83,0.228333,0.249734,0.249734,0.432778,0.058732,0.072988,0.914894,0.916667,0.851852,1.000000,0.992754,0.992655,0.920000,0.842542,0.162012,0.302596,0.947811,0.613112,0.957447,0.958333,0.279821,0.279821,0.459358,0.092478,0.086480,0.893617,0.895833,0.821429,1.000000,0.978261,0.980138,0.901961,0.806410,0.139139,0.317783,0.924918,0.819542,0.936170,0.933333
84,0.223231,0.214690,0.214690,0.100825,0.333507,0.065238,0.893617,0.891304,1.000000,0.782609,0.990942,0.991117,0.878049,0.804783,0.107821,0.088958,0.776215,0.379866,0.957447,0.956522,0.260942,0.260942,0.104629,0.424052,0.080864,0.872340,0.869565,1.000000,0.739130,0.978261,0.980138,0.850000,0.768963,0.140005,0.092943,0.746671,0.379866,0.936170,0.933333
85,0.196710,0.237449,0.237449,0.076561,0.405332,0.076455,0.872340,0.869565,1.000000,0.739130,0.990942,0.991117,0.850000,0.768963,0.134007,0.069151,0.743475,0.310977,0.957447,0.956522,0.288006,0.288006,0.079320,0.505766,0.091857,0.851064,0.847826,1.000000,0.695652,0.978261,0.980138,0.820513,0.733873,0.130661,0.072137,0.714376,0.310977,0.936170,0.933333
86,0.171713,0.177256,0.177256,0.226392,0.125985,0.046319,0.936170,0.936594,0.916667,0.956522,0.992754,0.992655,0.936170,0.873188,0.103823,0.176191,0.898674,0.383948,0.957447,0.958333,0.213377,0.213377,0.240224,0.185363,0.061910,0.914894,0.914855,0.913043,0.913043,0.978261,0.980138,0.913043,0.829710,0.132764,0.187504,0.868792,0.657520,0.936170,0.933333
87,0.198045,0.170188,0.170188,0.154358,0.186708,0.045703,0.957447,0.957428,0.956522,0.956522,0.992754,0.992655,0.956522,0.914855,0.098267,0.126680,0.860010,0.271799,0.957447,0.958333,0.211207,0.211207,0.162931,0.261583,0.062056,0.936170,0.935688,0.954545,0.913043,0.978261,0.980138,0.933333,0.872960,0.117816,0.134794,0.829136,0.543533,0.936170,0.933333
88,0.247445,0.274978,0.274978,0.050305,0.509419,0.093401,0.851064,0.847826,1.000000,0.695652,0.990942,0.991117,0.820513,0.733873,0.129253,0.046628,0.703783,0.228610,0.957447,0.956522,0.331692,0.331692,0.052106,0.623435,0.107884,0.851064,0.847826,1.000000,0.695652,0.978261,0.980138,0.820513,0.733873,0.146316,0.048598,0.676077,0.228610,0.936170,0.933333
89,0.229123,0.189488,0.189488,0.101816,0.280971,0.055947,0.936170,0.934783,1.000000,0.869565,0.992754,0.992655,0.930233,0.879174,0.104154,0.088125,0.807048,0.175852,0.957447,0.958333,0.236305,0.236305,0.106870,0.371367,0.072317,0.914894,0.913043,1.000000,0.826087,0.978261,0.980138,0.904762,0.841472,0.122568,0.093229,0.777403,0.422465,0.936170,0.933333
90,0.183482,0.264913,0.264913,0.480801,0.039637,0.080260,0.893617,0.895833,0.821429,1.000000,0.992754,0.992655,0.901961,0.806410,0.144797,0.318072,0.963988,0.686462,0.957447,0.958333,0.295985,0.295985,0.513659,0.068848,0.094012,0.893617,0.895833,0.821429,1.000000,0.978261,0.980138,0.901961,0.806410,0.163559,0.335078,0.942662,0.864364,0.936170,0.933333
91,0.195151,0.199914,0.199914,0.325164,0.069219,0.055583,0.936170,0.937500,0.884615,1.000000,0.992754,0.992655,0.938776,0.879795,0.102927,0.232541,0.940479,0.537118,0.957447,0.958333,0.233381,0.233381,0.348113,0.113661,0.070604,0.872340,0.873188,0.840000,0.913043,0.978261,0.980138,0.875000,0.747733,0.132542,0.247866,0.913152,0.783593,0.936170,0.933333
92,0.257051,0.223410,0.223410,0.069064,0.384466,0.072004,0.872340,0.869565,1.000000,0.739130,0.990942,0.991117,0.850000,0.768963,0.123997,0.062017,0.758025,0.313960,0.957447,0.956522,0.276734,0.276734,0.072062,0.490305,0.087930,0.851064,0.847826,1.000000,0.695652,0.978261,0.980138,0.820513,0.733873,0.125539,0.065182,0.729271,0.313960,0.936170,0.933333
93,0.188447,0.165307,0.165307,0.199728,0.129391,0.043575,0.936170,0.936594,0.916667,0.956522,0.992754,0.992655,0.936170,0.873188,0.093150,0.155341,0.897863,0.352228,0.957447,0.958333,0.204169,0.204169,0.213105,0.194845,0.060040,0.914894,0.914855,0.913043,0.913043,0.978261,0.980138,0.913043,0.829710,0.140647,0.166369,0.866689,0.653575,0.936170,0.933333
94,0.189128,0.412165,0.412165,0.022979,0.818271,0.141624,0.787234,0.782609,1.000000,0.565217,0.989130,0.989046,0.722222,0.631646,0.181482,0.022149,0.606033,0.111423,0.957447,0.956522,0.481866,0.481866,0.023657,0.959998,0.154893,0.787234,0.782609,1.000000,0.565217,0.976449,0.977964,0.722222,0.631646,0.195276,0.022873,0.577090,0.111423,0.936170,0.933333
95,0.200699,0.159570,0.159570,0.159115,0.160044,0.042661,0.957447,0.957428,0.956522,0.956522,0.992754,0.992655,0.956522,0.914855,0.074611,0.127388,0.878582,0.288015,0.957447,0.958333,0.201784,0.201784,0.169935,0.235017,0.059728,0.936170,0.935688,0.954545,0.913043,0.978261,0.980138,0.933333,0.872960,0.106916,0.136955,0.846812,0.590841,0.936170,0.933333
96,0.172549,0.244152,0.244152,0.051628,0.445046,0.081593,0.872340,0.869565,1.000000,0.739130,0.990942,0.991117,0.850000,0.768963,0.105715,0.047215,0.734706,0.261489,0.957447,0.956522,0.302111,0.302111,0.054102,0.560904,0.097055,0.851064,0.847826,1.000000,0.695652,0.978261,0.980138,0.820513,0.733873,0.131700,0.049813,0.707025,0.261489,0.936170,0.933333
97,0.228839,0.307078,0.307078,0.034985,0.591001,0.106166,0.829787,0.826087,1.000000,0.652174,0.990942,0.991117,0.789474,0.699379,0.139849,0.032902,0.679890,0.181057,0.957447,0.956522,0.371025,0.371025,0.036480,0.720114,0.120290,0.829787,0.826087,1.000000,0.652174,0.978261,0.980138,0.789474,0.699379,0.152470,0.034474,0.652458,0.181057,0.936170,0.933333
98,0.198644,0.193910,0.193910,0.077022,0.315880,0.060038,0.914894,0.913043,1.000000,0.826087,0.992754,0.992655,0.904762,0.841472,0.106207,0.067572,0.793284,0.135556,0.957447,0.958333,0.247038,0.247038,0.081372,0.419906,0.077096,0.893617,0.891304,1.000000,0.782609,0.978261,0.980138,0.878049,0.804783,0.109269,0.071946,0.763292,0.375870,0.936170,0.933333
99,0.177214,0.184790,0.184790,0.295227,0.069552,0.050991,0.957447,0.958333,0.920000,1.000000,0.992754,0.992655,0.958333,0.918332,0.115728,0.210613,0.940899,0.515287,0.957447,0.958333,0.220465,0.220465,0.318140,0.118544,0.066903,0.893617,0.894022,0.875000,0.913043,0.978261,0.980138,0.893617,0.788043,0.120575,0.226072,0.911708,0.780326,0.936170,0.933333
100,0.155006,0.181921,0.181921,0.290032,0.069109,0.050191,0.957447,0.958333,0.920000,1.000000,0.992754,0.992655,0.958333,0.918332,0.113694,0.206806,0.941328,0.514569,0.957447,0.958333,0.218279,0.218279,0.313372,0.119051,0.066362,0.893617,0.894022,0.875000,0.913043,0.978261,0.980138,0.893617,0.788043,0.144191,0.222417,0.911767,0.780250,0.936170,0.933333
101,0.203926,0.335778,0.335778,0.638948,0.019427,0.106960,0.851064,0.854167,0.766667,1.000000,0.992754,0.992655,0.867925,0.736923,0.185961,0.381731,0.981680,0.809019,0.957447,0.958333,0.369144,0.369144,0.685401,0.039138,0.120520,0.829787,0.833333,0.741935,1.000000,0.983696,0.984894,0.851852,0.703295,0.187065,0.399408,0.965490,0.927074,0.936170,0.933333
102,0.271940,0.170634,0.170634,0.094603,0.249969,0.050035,0.914894,0.913949,0.952381,0.869565,0.992754,0.992655,0.909091,0.832435,0.094472,0.080481,0.828271,0.172304,0.957447,0.958333,0.222198,0.222198,0.101341,0.348309,0.068047,0.893617,0.892210,0.950000,0.826087,0.978261,0.980138,0.883721,0.793088,0.113760,0.086728,0.796434,0.449565,0.936170,0.933333
103,0.268652,0.171103,0.171103,0.106798,0.238205,0.049284,0.936170,0.935688,0.954545,0.913043,0.990942,0.991117,0.933333,0.872960,0.089699,0.090030,0.833715,0.477724,0.957447,0.956522,0.221029,0.221029,0.114191,0.332513,0.067212,0.893617,0.892210,0.950000,0.826087,0.978261,0.980138,0.883721,0.793088,0.115616,0.096563,0.801471,0.477724,0.936170,0.933333
104,0.239986,0.214856,0.214856,0.066053,0.370129,0.068981,0.872340,0.869565,1.000000,0.739130,0.990942,0.991117,0.850000,0.768963,0.121976,0.059032,0.767682,0.324701,0.957447,0.956522,0.271963,0.271963,0.070308,0.482386,0.086119,0.851064,0.847826,1.000000,0.695652,0.978261,0.980138,0.820513,0.733873,0.118442,0.062968,0.737407,0.324701,0.936170,0.933333
105,0.203569,0.335497,0.335497,0.030759,0.653485,0.116315,0.787234,0.782609,1.000000,0.565217,0.990942,0.991117,0.722222,0.631646,0.151593,0.029165,0.659790,0.158994,0.957447,0.956522,0.404106,0.404106,0.032347,0.792028,0.131047,0.808511,0.804348,1.000000,0.608696,0.978261,0.979326,0.756757,0.665348,0.165103,0.030715,0.630566,0.158994,0.936170,0.933333
106,0.280359,0.275912,0.275912,0.045692,0.516142,0.094040,0.851064,0.847826,1.000000,0.695652,0.990942,0.991117,0.820513,0.733873,0.130111,0.042324,0.706422,0.227620,0.957447,0.956522,0.339904,0.339904,0.048215,0.644274,0.110472,0.851064,0.847826,1.000000,0.695652,0.978261,0.979326,0.820513,0.733873,0.148284,0.044706,0.675628,0.227620,0.936170,0.933333
107,0.193997,0.241342,0.241342,0.431887,0.042513,0.070948,0.914894,0.916667,0.851852,1.000000,0.992754,0.992655,0.920000,0.842542,0.142872,0.286191,0.962111,0.641075,0.957447,0.958333,0.276136,0.276136,0.465897,0.078126,0.085769,0.893617,0.895833,0.821429,1.000000,0.978261,0.980138,0.901961,0.806410,0.133778,0.302187,0.937429,0.875317,0.936170,0.933333
108,0.197560,0.159525,0.159525,0.148046,0.171503,0.043468,0.957447,0.957428,0.956522,0.956522,0.990942,0.991117,0.956522,0.914855,0.087146,0.118555,0.872742,0.594992,0.957447,0.956522,0.206253,0.206253,0.159426,0.255116,0.061747,0.936170,0.935688,0.954545,0.913043,0.978261,0.980138,0.933333,0.872960,0.125864,0.127576,0.838647,0.594992,0.936170,0.933333
109,0.185198,0.190329,0.190329,0.310391,0.065047,0.052966,0.957447,0.958333,0.920000,1.000000,0.992754,0.992655,0.958333,0.918332,0.119482,0.217527,0.944704,0.519716,0.957447,0.958333,0.228117,0.228117,0.337199,0.114293,0.069539,0.893617,0.894022,0.875000,0.913043,0.978261,0.980138,0.893617,0.788043,0.116031,0.233063,0.915055,0.814164,0.936170,0.933333
110,0.173738,0.154743,0.154743,0.142336,0.167690,0.042285,0.957447,0.957428,0.956522,0.956522,0.992754,0.992655,0.956522,0.914855,0.083951,0.113693,0.875817,0.253890,0.957447,0.958333,0.202604,0.202604,0.154380,0.252925,0.060960,0.936170,0.935688,0.954545,0.913043,0.978261,0.980138,0.933333,0.872960,0.131273,0.123186,0.841344,0.596778,0.936170,0.933333
111,0.186414,0.152458,0.152458,0.179584,0.124153,0.040995,0.936170,0.936594,0.916667,0.956522,0.992754,0.992655,0.936170,0.873188,0.095875,0.137355,0.903768,0.327158,0.957447,0.958333,0.196938,0.196938,0.195452,0.198489,0.059380,0.914894,0.914855,0.913043,0.913043,0.978261,0.980138,0.913043,0.829710,0.107931,0.149093,0.869530,0.674318,0.936170,0.933333
112,0.226423,0.290226,0.290226,0.544445,0.024955,0.089308,0.893617,0.895833,0.821429,1.000000,0.992754,0.992655,0.901961,0.806410,0.170685,0.335715,0.976938,0.752263,0.957447,0.958333,0.325631,0.325631,0.588894,0.050923,0.103400,0.872340,0.875000,0.793103,1.000000,0.978261,0.980138,0.884615,0.771251,0.159010,0.352769,0.956827,0.919217,0.936170,0.933333
113,0.247810,0.420221,0.420221,0.019713,0.838143,0.143262,0.787234,0.782609,1.000000,0.565217,0.987319,0.986872,0.722222,0.631646,0.181357,0.019034,0.609539,0.106153,0.957447,0.956522,0.500073,0.500073,0.020799,1.000185,0.158585,0.787234,0.782609,1.000000,0.565217,0.976449,0.977038,0.722222,0.631646,0.196414,0.020084,0.577676,0.106153,0.936170,0.933333
114,0.215583,0.188158,0.188158,0.080839,0.300142,0.057809,0.936170,0.934783,1.000000,0.869565,0.990942,0.991117,0.930233,0.879174,0.105438,0.069882,0.803249,0.402087,0.957447,0.956522,0.246179,0.246179,0.087094,0.412180,0.076721,0.893617,0.891304,1.000000,0.782609,0.980072,0.981500,0.878049,0.804783,0.096777,0.075249,0.769086,0.402087,0.936170,0.933333
115,0.200219,0.225577,0.225577,0.401452,0.042055,0.065587,0.914894,0.916667,0.851852,1.000000,0.992754,0.992655,0.920000,0.842542,0.132345,0.263852,0.962810,0.628424,0.957447,0.958333,0.263144,0.263144,0.437870,0.080822,0.081482,0.872340,0.874094,0.814815,0.956522,0.978261,0.980138,0.880000,0.756456,0.143815,0.281013,0.936469,0.877382,0.936170,0.933333
116,0.208670,0.163265,0.163265,0.111821,0.216946,0.046738,0.957447,0.957428,0.956522,0.956522,0.990942,0.991117,0.956522,0.914855,0.090786,0.092131,0.847591,0.513983,0.957447,0.956522,0.216040,0.216040,0.121423,0.314771,0.065810,0.936170,0.935688,0.954545,0.913043,0.980072,0.981500,0.933333,0.872960,0.103878,0.099855,0.812755,0.513983,0.936170,0.933333
117,0.179549,0.153035,0.153035,0.169955,0.135379,0.041521,0.936170,0.936594,0.916667,0.956522,0.992754,0.992655,0.936170,0.873188,0.066851,0.130610,0.896857,0.298319,0.957447,0.958333,0.199574,0.199574,0.185830,0.213917,0.060337,0.914894,0.914855,0.913043,0.913043,0.978261,0.980138,0.913043,0.829710,0.090916,0.141974,0.862083,0.664728,0.936170,0.933333
118,0.162847,0.154306,0.154306,0.200460,0.106144,0.041853,0.936170,0.936594,0.916667,0.956522,0.992754,0.992655,0.936170,0.873188,0.080989,0.148888,0.916435,0.359601,0.957447,0.958333,0.198414,0.198414,0.219850,0.176046,0.060379,0.893617,0.894022,0.875000,0.913043,0.978261,0.980138,0.893617,0.788043,0.104666,0.162016,0.882353,0.725209,0.936170,0.933333
119,0.267398,0.689390,0.689390,0.007184,1.401259,0.206464,0.744681,0.739130,1.000000,0.478261,0.987319,0.986872,0.647059,0.564660,0.247974,0.007103,0.485859,0.037108,0.957447,0.956522,0.786276,0.786276,0.007486,1.598926,0.222868,0.723404,0.717391,1.000000,0.434783,0.976449,0.977038,0.606061,0.531057,0.264011,0.007402,0.452776,0.030135,0.936170,0.933333
120,0.263715,0.156875,0.156875,0.194092,0.118040,0.042487,0.936170,0.936594,0.916667,0.956522,0.992754,0.992655,0.936170,0.873188,0.081674,0.145927,0.908194,0.333466,0.957447,0.958333,0.201522,0.201522,0.212162,0.190419,0.060972,0.914894,0.914855,0.913043,0.913043,0.978261,0.980138,0.913043,0.829710,0.093815,0.158031,0.874107,0.705336,0.936170,0.933333
121,0.176538,0.153591,0.153591,0.176067,0.130137,0.041660,0.936170,0.936594,0.916667,0.956522,0.992754,0.992655,0.936170,0.873188,0.073762,0.134414,0.900428,0.305224,0.957447,0.958333,0.199516,0.199516,0.192745,0.206581,0.060346,0.914894,0.914855,0.913043,0.913043,0.978261,0.980138,0.913043,0.829710,0.099833,0.145858,0.866118,0.678822,0.936170,0.933333
122,0.170144,0.196509,0.196509,0.333030,0.054052,0.055703,0.957447,0.958333,0.920000,1.000000,0.992754,0.992655,0.958333,0.918332,0.126501,0.225706,0.953679,0.551084,0.957447,0.958333,0.235706,0.235706,0.365919,0.099832,0.072548,0.893617,0.894022,0.875000,0.913043,0.978261,0.980138,0.893617,0.788043,0.108095,0.242237,0.925038,0.855224,0.936170,0.933333
123,0.244255,0.325328,0.325328,0.029892,0.633608,0.112565,0.808511,0.804348,1.000000,0.608696,0.989130,0.989046,0.756757,0.665348,0.146542,0.028240,0.671077,0.168694,0.957447,0.956522,0.398763,0.398763,0.032171,0.781293,0.128922,0.808511,0.804348,1.000000,0.608696,0.976449,0.977038,0.756757,0.665348,0.160931,0.030325,0.639497,0.168694,0.936170,0.933333
124,0.228701,0.152198,0.152198,0.164127,0.139750,0.041484,0.936170,0.936594,0.916667,0.956522,0.990942,0.991117,0.936170,0.873188,0.065509,0.126349,0.894436,0.662411,0.957447,0.956522,0.199692,0.199692,0.180444,0.219778,0.060474,0.914894,0.914855,0.913043,0.913043,0.980072,0.981500,0.913043,0.829710,0.070740,0.137650,0.859651,0.662411,0.936170,0.933333
125,0.182048,0.194449,0.194449,0.069182,0.325162,0.061042,0.893617,0.891304,1.000000,0.782609,0.990942,0.991117,0.878049,0.804783,0.108212,0.060493,0.792671,0.375163,0.957447,0.956522,0.255332,0.255332,0.075727,0.442747,0.080108,0.872340,0.869565,1.000000,0.739130,0.978261,0.979326,0.850000,0.768963,0.108934,0.065900,0.758721,0.375163,0.936170,0.933333
126,0.197144,0.148802,0.148803,0.150522,0.147008,0.040748,0.936170,0.936594,0.916667,0.956522,0.992754,0.992655,0.936170,0.873188,0.064973,0.117069,0.890279,0.267470,0.957447,0.958333,0.198009,0.198009,0.166522,0.230865,0.060119,0.936170,0.935688,0.954545,0.913043,0.980072,0.981500,0.933333,0.872960,0.082599,0.128139,0.855186,0.646383,0.936170,0.933333
127,0.200812,0.161268,0.161268,0.097454,0.227857,0.046890,0.936170,0.935688,0.954545,0.913043,0.990942,0.991117,0.933333,0.872960,0.085693,0.081000,0.843254,0.498378,0.957447,0.956522,0.217153,0.217153,0.107716,0.331349,0.066474,0.914894,0.913949,0.952381,0.869565,0.980072,0.981500,0.909091,0.832435,0.107344,0.088873,0.808321,0.498378,0.936170,0.933333
128,0.374287,0.236927,0.236927,0.427800,0.037755,0.069468,0.914894,0.916667,0.851852,1.000000,0.992754,0.992655,0.920000,0.842542,0.139604,0.275861,0.966491,0.644280,0.957447,0.958333,0.275525,0.275525,0.468971,0.073668,0.085051,0.893617,0.895833,0.821429,1.000000,0.980072,0.981500,0.901961,0.806410,0.120891,0.292786,0.941523,0.902594,0.936170,0.933333
129,0.256886,0.190497,0.190497,0.083685,0.301952,0.058463,0.893617,0.891304,1.000000,0.782609,0.990942,0.991117,0.878049,0.804783,0.106211,0.072234,0.802397,0.414660,0.957447,0.956522,0.249658,0.249658,0.091834,0.414343,0.077982,0.851064,0.848732,0.944444,0.739130,0.976449,0.977038,0.829268,0.717226,0.099582,0.078438,0.766850,0.414660,0.936170,0.933333
130,0.176754,0.165385,0.165385,0.228619,0.099402,0.045031,0.936170,0.936594,0.916667,0.956522,0.990942,0.991117,0.936170,0.873188,0.087888,0.167257,0.920724,0.758368,0.957447,0.956522,0.209843,0.209843,0.251661,0.166206,0.063593,0.893617,0.894022,0.875000,0.913043,0.980072,0.981500,0.893617,0.788043,0.099694,0.180397,0.886885,0.758368,0.936170,0.933333
131,0.176708,0.169515,0.169515,0.101921,0.240048,0.049569,0.936170,0.935688,0.954545,0.913043,0.990942,0.991117,0.933333,0.872960,0.096049,0.085090,0.835355,0.493129,0.957447,0.956522,0.225773,0.225773,0.112321,0.344157,0.069295,0.914894,0.913949,0.952381,0.869565,0.978261,0.979326,0.909091,0.832435,0.109212,0.092648,0.799335,0.493129,0.936170,0.933333
132,0.210936,0.168905,0.168905,0.101230,0.239522,0.049381,0.936170,0.935688,0.954545,0.913043,0.990942,0.991117,0.933333,0.872960,0.095528,0.084515,0.835802,0.492840,0.957447,0.956522,0.225074,0.225074,0.111641,0.343439,0.069083,0.914894,0.913949,0.952381,0.869565,0.978261,0.979326,0.909091,0.832435,0.108591,0.092027,0.799944,0.492840,0.936170,0.933333
